valor,classe,dormitorios,banheiros,vagas_na_garagem,tipo_do_imovel,bairro,area_terreno,area_util,condominio,torres,portaria_hrs,elevador_social,suites,apartamento_por_andar,quantidade_de_andares,elevador_de_servico,salao_de_festa,iptu,lat,long,dist_centro
140000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim sao jorge,,45.0,105.0,5.0,,,,4.0,4.0,,,,-21.804092,-46.5629957,1.7778021809445022
580000.0,Casa,2.0,3.0,2.0,Padrão,jardim country club,360.0,,,,,,1.0,,,,,,-21.78945135,-46.58977530336176,2.438972413884435
250000.0,Apartamento,2.0,1.0,1.0,Padrão,santa angela,,80.0,120.0,,,,1.0,,,,,560.0,,,
600000.0,Casa,3.0,1.0,1.0,Padrão,estancia sao jose,720.0,,,,,,1.0,,,,,,-21.8002227,-46.517062599999996,5.239582340023408
210000.0,Casa,1.0,1.0,1.0,Padrão,chacara alvorada,225.0,,,,,,1.0,,,,,,,,
800000.0,Casa,3.0,2.0,5.0,Padrão,santa angela,500.0,,,,,,2.0,,,,,,,,
300000.0,Apartamento,3.0,1.0,2.0,Padrão,santa angela,145.0,92.0,60.0,1.0,,,1.0,2.0,2.0,,,,,,
225000.0,Casa,2.0,1.0,1.0,Padrão,jardim formosa,360.0,,,,,,,,,,,,,,
180000.0,Apartamento,3.0,1.0,1.0,Padrão,jardim country club,,69.0,260.0,19.0,,,,4.0,4.0,,,,-21.78945135,-46.58977530336176,2.438972413884435
180000.0,Casa,2.0,1.0,1.0,Padrão,maria imaculada,250.0,,,,,,1.0,,,,,,,,
285000.0,Casa,3.0,1.0,1.0,Padrão,jardim ipe,250.0,,,,,,1.0,,,,,,-21.7997613,-46.547920487739646,2.27077756302452
160000.0,Apartamento,2.0,1.0,1.0,Padrão,parque das nacoes,250.0,59.0,10.0,,,,1.0,,,,,,-21.8480868,-46.564505600000004,6.641358586583912
250000.0,Casa,4.0,2.0,1.0,Padrão,chacara alvorada,225.0,,,,,,1.0,,,,,,,,
310000.0,Apartamento,3.0,2.0,1.0,Padrão,jardim das azaleias,,101.75,1.0,,,,1.0,2.0,2.0,,,,-21.797121100000002,-46.5514677,1.8035207563177635
630000.0,Casa,3.0,1.0,3.0,Padrão,jardim vitoria,251.0,,,,,,1.0,,,,,,,,
420000.0,Terreno,,,,Padrão,jardim dos estados,414.0,,,,,,,,,,,,-21.782685,-46.5596938,0.9218244817296424
300000.0,Terreno,,,,Padrão,jardim quisisana,270.0,,,,,,,,,,,,-21.7976825,-46.5658718,1.0348966711130358
450000.0,Terreno,,,,Padrão,loteamento vila flora ii,382.38,,,,,,,,,,,,,,
250000.0,Casa,2.0,1.0,3.0,Padrão,jardim quisisana,231.8,,,,,,,,,,,,-21.7976825,-46.5658718,1.0348966711130358
350000.0,Terreno,,,,Padrão,loteamento jardim nova europa,480.82,,,,,,,,,,,,,,
390000.0,Casa,3.0,1.0,2.0,Padrão,jardim vitoria,,,,,,,1.0,,,,,,,,
595000.0,Apartamento,3.0,3.0,2.0,Padrão,jardim dos estados,,120.0,420.0,,12.0,1.0,1.0,2.0,8.0,,,,-21.782685,-46.5596938,0.9218244817296424
880000.0,Casa,3.0,4.0,2.0,Casa em condomínio,jardim primavera,150.0,,600.0,,24.0,,1.0,,,,0.0,,-21.77755035,-46.619566668112675,5.64227341650053
180000.0,Terreno,,,,Padrão,jardim centenario,300.0,,,,,,,,,,,,-21.805588500000002,-46.565064,1.9169854523102048
1250000.0,Casa,4.0,5.0,4.0,Padrão,jardim dos estados,376.5,356.0,,,,,1.0,,,,,260.0,-21.782685,-46.5596938,0.9218244817296424
480000.0,Comercial,,2.0,,Sala Comercial,sao domingos,,92.0,330.0,1.0,,1.0,,12.0,2.0,1.0,,,-21.8468962,-46.5737222,6.553111235064264
450000.0,Casa,3.0,2.0,6.0,Padrão,jardim do contorno,,,,,,,,,,,,,-21.8237457,-46.5578055,4.026452988914688
230000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim quisisana,,78.85,120.0,,,,1.0,,,,,,-21.7976825,-46.5658718,1.0348966711130358
370000.0,Casa,6.0,4.0,3.0,Padrão,jardim esperanca,,,,,,,1.0,,,,,,-21.8319076,-46.5586075,4.902813988592474
400000.0,Casa,3.0,1.0,1.0,Padrão,centro,255.0,,,,,,,,,,,,-21.7883799,-46.5661817,0.0
330000.0,Casa,2.0,2.0,1.0,Padrão,parque pinheiros,310.0,,,,,,,,,,,,,,
195000.0,Casa,2.0,2.0,2.0,Padrão,jardim sao bento,90.0,,,,,,,,,,,,-21.834612699999997,-46.572337299999994,5.1799798258797445
450000.0,Apartamento,2.0,2.0,2.0,Padrão,centro,,115.0,250.0,1.0,12.0,1.0,1.0,2.0,10.0,1.0,,154.0,-21.7883799,-46.5661817,0.0
1400000.0,Apartamento,4.0,2.0,2.0,Padrão,centro,,372.9,1300.0,1.0,1.0,1.0,2.0,1.0,10.0,,0.0,,-21.7883799,-46.5661817,0.0
650000.0,Casa,3.0,5.0,2.0,Casa em condomínio,santa angela,,161.0,500.0,,24.0,,2.0,,,,0.0,,,,
450000.0,Casa,3.0,2.0,5.0,Padrão,jardim kennedy,360.0,,,,,,,,,,,,,,
140000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim sao jorge,,52.19,130.0,7.0,12.0,,,4.0,4.0,,,,-21.804092,-46.5629957,1.7778021809445022
1000000.0,Casa,3.0,2.0,4.0,Padrão,jardim dos estados,379.0,,,,,,1.0,,,,,,-21.782685,-46.5596938,0.9218244817296424
520000.0,Comercial,,2.0,2.0,Sala Comercial,sao domingos,,92.0,330.0,1.0,,1.0,,12.0,2.0,1.0,,,-21.8468962,-46.5737222,6.553111235064264
490000.0,Comercial,,2.0,2.0,Sala Comercial,sao domingos,,90.0,1.0,1.0,,1.0,,12.0,2.0,1.0,,,-21.8468962,-46.5737222,6.553111235064264
399000.0,Casa,3.0,2.0,4.0,Padrão,jardim country club,299.5,,,,,,1.0,,,,,,-21.78945135,-46.58977530336176,2.438972413884435
199000.0,Apartamento,2.0,1.0,1.0,Padrão,monte verde ii,,57.0,,,,,,,,,,50.0,,,
199000.0,Apartamento,2.0,1.0,1.0,Padrão,monte verde ii,,60.0,,,,,,,,,,50.0,,,
900000.0,Casa,3.0,3.0,3.0,Padrão,jardim dos estados,348.0,,,,,,1.0,,,,,,-21.782685,-46.5596938,0.9218244817296424
125000.0,Terreno,,,,Padrão,loteamento residencial tiradentes,328.0,,,,,,,,,,,,,,
550000.0,Apartamento,3.0,2.0,1.0,Padrão,jardim dos estados,,,250.0,1.0,,1.0,1.0,2.0,4.0,,,,-21.782685,-46.5596938,0.9218244817296424
400000.0,Apartamento,3.0,1.0,1.0,Padrão,jardim quisisana,,133.36,,1.0,,,1.0,1.0,3.0,,,,-21.7976825,-46.5658718,1.0348966711130358
4000000.0,Casa,4.0,2.0,6.0,Padrão,bortolan norte i,,,500.0,,,,4.0,,,,,,-21.783561600000002,-46.6283369,6.440037215861255
430000.0,Apartamento,3.0,2.0,2.0,Padrão,jardim quisisana,,114.0,280.0,1.0,,,1.0,2.0,4.0,,,,-21.7976825,-46.5658718,1.0348966711130358
530000.0,Apartamento,3.0,3.0,2.0,Padrão,jardim dos estados,917.83,,450.0,11.0,,1.0,1.0,2.0,5.0,,,93.0,-21.782685,-46.5596938,0.9218244817296424
1850000.0,Comercial,5.0,3.0,2.0,Casa p/ fins comerciais,centro,322.0,213.0,,,,,,,,,,131.81,-21.7883799,-46.5661817,0.0
350000.0,Casa,2.0,1.0,2.0,Padrão,jardim cascatinha,,,,,,,,,,,,50.0,,,
160000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim ipe,,,40.0,1.0,,,,4.0,2.0,,,28.41,-21.7997613,-46.547920487739646,2.27077756302452
155000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim ipe,,60.0,40.0,1.0,,,,4.0,2.0,,,28.41,-21.7997613,-46.547920487739646,2.27077756302452
250000.0,Apartamento,2.0,1.0,1.0,Padrão,santa angela,,,84.0,1.0,,,,2.0,4.0,,,,,,
700000.0,Casa,3.0,4.0,2.0,Padrão,santa angela,,,,,,,2.0,,,,,,,,
300000.0,Casa,2.0,1.0,2.0,Padrão,jardim gama cruz,300.0,,,,,,,,,,,,,,
455003.0,Apartamento,2.0,2.0,1.0,Padrão,jardim cascatinha,,77.44,,1.0,,1.0,1.0,4.0,13.0,1.0,,,,,
950000.0,Casa,4.0,3.0,6.0,Padrão,parque vivaldi leite ribeiro,400.0,,,,,,,,,,,,,,
640000.0,Casa,3.0,3.0,4.0,Padrão,parque veu das noivas,469.0,,,,,,3.0,,,,,,-21.777952600000003,-46.6144109,5.113104528536959
350000.0,Apartamento,2.0,2.0,2.0,Padrão,jardim quisisana,,,290.0,1.0,12.0,1.0,,4.0,14.0,1.0,0.0,70.0,-21.7976825,-46.5658718,1.0348966711130358
530000.0,Casa,3.0,2.0,2.0,Padrão,centro,150.0,,,,,,1.0,,,,,,-21.7883799,-46.5661817,0.0
650000.0,Casa,3.0,1.0,3.0,Padrão,jardim vitoria,250.0,,,,,,1.0,,,,,,,,
300000.0,Terreno,,,,Padrão,vila togni,537.0,,,,,,,,,,,,-21.78029895,-46.59762295,3.3684997191903414
120000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim paraiso,,,220.0,12.0,12.0,,,4.0,4.0,,,28.89,-21.8264647,-46.5570867,4.337679033804785
800000.0,Casa,3.0,2.0,6.0,Padrão,campo da mogiana,280.0,,,,,,1.0,,,,,,,,
1000000.0,Casa,3.0,1.0,3.0,Padrão,jardim planalto,360.0,,,,,,2.0,,,,,,,,
300000.0,Casa,3.0,1.0,1.0,Padrão,estancia sao jose,400.0,,,,,,1.0,,,,,,-21.8002227,-46.517062599999996,5.239582340023408
295000.0,Terreno,,,,Padrão,jardim cascatinha,489.0,,,,,,,,,,,,,,
305000.0,Terreno,,,,Padrão,jardim cascatinha,504.0,,,,,,,,,,,,,,
700000.0,Casa,3.0,4.0,2.0,Padrão,jardim amaryllis,240.0,,,,,,1.0,,,,,,,,
1200000.0,Casa,3.0,3.0,4.0,Padrão,parque vivaldi leite ribeiro,300.0,,,,,,1.0,,,,,,,,
400000.0,Casa,3.0,2.0,1.0,Padrão,campo da mogiana,,,,,,,1.0,,,,,,,,
450000.0,Apartamento,2.0,2.0,1.0,Padrão,sao benedito,,,521.0,,12.0,2.0,,2.0,12.0,,,,-21.8558599,-46.5716661,7.524761037575668
450000.0,Apartamento,2.0,1.0,2.0,Padrão,jardim esmeralda,,,400.0,2.0,,1.0,2.0,2.0,5.0,,0.0,,,,
250000.0,Apartamento,2.0,2.0,1.0,Padrão,jardim quisisana,,60.0,1.0,1.0,,,1.0,4.0,4.0,,,,-21.7976825,-46.5658718,1.0348966711130358
230000.0,Casa,2.0,1.0,1.0,Padrão,sao geraldo,,,,,,,,,,,,,-21.8100858,-46.4768495,9.53354576066934
180000.0,Terreno,,,,Padrão,residencial greenville,305.0,,,,,,,,,,,,,,
490000.0,Apartamento,3.0,2.0,2.0,Padrão,centro,110.0,,300.0,1.0,,,1.0,2.0,8.0,1.0,0.0,170.0,-21.7883799,-46.5661817,0.0
420000.0,Apartamento,3.0,1.0,2.0,Padrão,jardim quisisana,,83.0,330.0,5.0,24.0,1.0,1.0,2.0,10.0,1.0,0.0,,-21.7976825,-46.5658718,1.0348966711130358
320000.0,Terreno,,,,Padrão,jardim country club,326.7,,,,,,,,,,,,-21.78945135,-46.58977530336176,2.438972413884435
335000.0,Apartamento,2.0,2.0,2.0,Padrão,parque vivaldi leite ribeiro,3000.0,72.0,250.0,,,,1.0,,,,,,,,
700000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim cascatinha,,97.0,200.0,,,1.0,1.0,,,1.0,,,,,
550000.0,Casa,3.0,3.0,3.0,Padrão,jardim quisisana,264.0,,,,,,1.0,,,,,,-21.7976825,-46.5658718,1.0348966711130358
280000.0,Casa,3.0,1.0,,Padrão,jardim kennedy,225.0,,,,,,,,,,,,,,
750000.0,Apartamento,3.0,1.0,2.0,Padrão,centro,,85.0,300.0,,12.0,1.0,1.0,4.0,7.0,,0.0,,-21.7883799,-46.5661817,0.0
290000.0,Apartamento,2.0,1.0,1.0,Padrão,parque vivaldi leite ribeiro,312.0,75.5,15.0,1.0,,,1.0,2.0,3.0,,,,,,
550000.0,Casa,3.0,1.0,2.0,Padrão,jardim das hortensias,250.0,,,,,,1.0,,,,,,,,
750000.0,Casa,3.0,1.0,1.0,Padrão,jardim das hortensias,250.0,,,,,,2.0,,,,,,,,
800000.0,Casa,3.0,1.0,3.0,Padrão,centro,359.0,,,,,,1.0,,,,,,-21.7883799,-46.5661817,0.0
180000.0,Terreno,,,,Padrão,parque san carlo,450.0,,,,,,,,,,,,-21.799802300000003,-46.5943601,3.1744994245614557
300000.0,Apartamento,2.0,2.0,,Padrão,jardim dos estados,,70.0,160.0,,,,,,,,,,-21.782685,-46.5596938,0.9218244817296424
1300000.0,Casa,3.0,2.0,1.0,Padrão,centro,547.0,,,,,,1.0,,,,,,-21.7883799,-46.5661817,0.0
235000.0,Terreno,,,,Padrão,jardim country club,,,,,,,,,,,,,-21.78945135,-46.58977530336176,2.438972413884435
220000.0,Terreno,,,,Padrão,santa angela,360.0,,,,,,,,,,,,,,
300000.0,Terreno,,,,Padrão,jardim dos estados,513.0,,,,,,,,,,,,-21.782685,-46.5596938,0.9218244817296424
200000.0,Casa,2.0,1.0,1.0,Padrão,jardim esperanca,163.0,,,,,,,,,,,,-21.8319076,-46.5586075,4.902813988592474
275000.0,Terreno,,,,Padrão,parque vivaldi leite ribeiro,434.0,,,,,,,,,,,,,,
210000.0,Terreno,,,,Padrão,belvedere,287.0,,,,,,,,,,,,,,
250000.0,Casa,3.0,1.0,2.0,Padrão,jardim do contorno,250.0,,,,,,,,,,,,-21.8237457,-46.5578055,4.026452988914688
500000.0,Casa,3.0,2.0,2.0,Padrão,parque veu das noivas,615.0,,,,,,1.0,,,,,,-21.777952600000003,-46.6144109,5.113104528536959
1050000.0,Casa,5.0,5.0,3.0,Padrão,parque vivaldi leite ribeiro,300.0,450.0,,,,,2.0,,,,,,,,
1300000.0,Casa,4.0,3.0,2.0,Padrão,jardim europa,478.51,,,,,,3.0,,,,,,-21.799013000000002,-46.5860975,2.371946732205542
620000.0,Apartamento,3.0,4.0,2.0,Padrão,jardim dos estados,,,600.0,1.0,24.0,1.0,1.0,2.0,10.0,1.0,0.0,168.0,-21.782685,-46.5596938,0.9218244817296424
100000.0,Comercial,,1.0,,Padrão,jardim sao bento,,35.0,,,,,,,,,,20.0,-21.834612699999997,-46.572337299999994,5.1799798258797445
100000.0,Comercial,,1.0,,Padrão,jardim sao bento,,,,,,,,,,,,20.0,-21.834612699999997,-46.572337299999994,5.1799798258797445
270000.0,Terreno,,,,Terreno em condomínio fechado,chacaras alto da boa vista,2100.0,,,,,,,,,,,,,,
280000.0,Apartamento,2.0,2.0,1.0,Padrão,parque primavera,,76.0,50.0,1.0,,,1.0,2.0,2.0,,,,-21.7907428,-46.55676029999999,1.0076223166131129
160000.0,Casa,2.0,1.0,,Padrão,conjunto habitacional pedro afonso junqueira,,,,,,,,,,,,,,,
350000.0,Casa,2.0,1.0,1.0,Padrão,jardim cascatinha,,,,,,,,,,,,80.0,,,
250000.0,Casa,2.0,1.0,2.0,Padrão,residencial santa clara,,,,,,,,,,,,,-21.7882876,-46.5514186,1.5243441037943404
790000.0,Casa,3.0,1.0,3.0,Padrão,jardim dos estados,400.0,,,,,,,,,,,,-21.782685,-46.5596938,0.9218244817296424
750000.0,Casa,4.0,1.0,1.0,Padrão,dom bosco,,,,,,,1.0,,,,,,-21.7939677,-46.534471,3.3325413804590576
180000.0,Comercial,,1.0,,Sala Comercial,centro,,39.0,200.0,,,,,,,,,51.0,-21.7883799,-46.5661817,0.0
450000.0,Apartamento,3.0,3.0,1.0,Padrão,sao benedito,1043.6,,360.0,1.0,12.0,1.0,1.0,4.0,6.0,1.0,0.0,149.15,-21.8558599,-46.5716661,7.524761037575668
400000.0,Casa,2.0,1.0,4.0,Padrão,estancia sao jose,,,,,,,,,,,,,-21.8002227,-46.517062599999996,5.239582340023408
530000.0,Casa,3.0,3.0,2.0,Padrão,vila caio junqueira,337.0,,,,,,2.0,,,,,,,,
650000.0,Casa,3.0,4.0,3.0,Padrão,vila caio junqueira,337.0,,,,,,1.0,,,,,1.0,,,
280000.0,Apartamento,3.0,2.0,1.0,Padrão,jardim quisisana,,70.4,350.0,3.0,24.0,1.0,1.0,4.0,7.0,,,,-21.7976825,-46.5658718,1.0348966711130358
350000.0,Casa,2.0,2.0,1.0,Padrão,jardim cascatinha,327.0,,,,,,1.0,,,,,67.67,,,
430000.0,Casa,3.0,3.0,4.0,Padrão,parque primavera,250.0,,,,,,1.0,,,,,115.74,-21.7907428,-46.55676029999999,1.0076223166131129
1200000.0,Apartamento,4.0,2.0,2.0,Padrão,centro,,280.0,1100.0,1.0,24.0,1.0,2.0,1.0,11.0,1.0,0.0,,-21.7883799,-46.5661817,0.0
800000.0,Rurais,,,,Chácara,corrego dantas,3400.0,,,,,,,,,,,,,,
800000.0,Casa,2.0,6.0,3.0,Padrão,jardim quisisana,540.0,,,,,,2.0,,,,,,-21.7976825,-46.5658718,1.0348966711130358
375000.0,Casa,3.0,1.0,1.0,Padrão,vila togni,300.0,91.06,,,,,1.0,,,,,44.7,-21.78029895,-46.59762295,3.3684997191903414
280000.0,Terreno,,,,Padrão,vila nova,400.0,,,,,,,,,,,,-21.78696015,-46.554422613701924,1.2243672096627178
350000.0,Comercial,,,,Padrão,jardim elizabete,,,,,,,,,,,,,,,
990000.0,Casa,3.0,4.0,2.0,Padrão,alto da boa vista,2956.0,,,,,,1.0,,,,,,,,
1300000.0,Casa,3.0,1.0,4.0,Padrão,parque veu das noivas,821.0,,,,,,1.0,,,,,,-21.777952600000003,-46.6144109,5.113104528536959
570000.0,Casa,3.0,3.0,3.0,Padrão,jardim ipe,230.0,,,,,,1.0,,,,,,-21.7997613,-46.547920487739646,2.27077756302452
280000.0,Apartamento,3.0,2.0,1.0,Padrão,jardim quisisana,,117.49,225.0,12.0,,,,,,,,,-21.7976825,-46.5658718,1.0348966711130358
495000.0,Casa,5.0,3.0,2.0,Padrão,jardim formosa,220.0,,,,,,1.0,,,,,,,,
650000.0,Rurais,,,,Chácara,colinas,,,,,,,,,,,,,,,
850000.0,Casa,5.0,3.0,5.0,Padrão,santa angela,360.0,,,,,,2.0,,,,,,,,
300000.0,Apartamento,1.0,1.0,2.0,Padrão,jardim quisisana,,,300.0,1.0,12.0,1.0,1.0,4.0,14.0,1.0,0.0,,-21.7976825,-46.5658718,1.0348966711130358
445000.0,Apartamento,3.0,2.0,2.0,Padrão,jardim quisisana,,82.0,330.0,3.0,24.0,1.0,1.0,2.0,10.0,1.0,0.0,93.62,-21.7976825,-46.5658718,1.0348966711130358
750000.0,Casa,3.0,3.0,4.0,Padrão,parque vivaldi leite ribeiro,300.0,,,,,,1.0,,,,,,,,
600000.0,Casa,6.0,4.0,,Padrão,jardim dos estados,523.0,,,,,,,,,,,,-21.782685,-46.5596938,0.9218244817296424
2500000.0,Casa,10.0,5.0,6.0,Padrão,jardim dos estados,910.0,,,,,,4.0,,,,,4070.74,-21.782685,-46.5596938,0.9218244817296424
1000000.0,Casa,3.0,3.0,10.0,Padrão,centro,4680.0,,,,,,2.0,,,,,,-21.7883799,-46.5661817,0.0
680000.0,Casa,3.0,3.0,3.0,Padrão,jardim country club,390.0,231.72,,,,,1.0,,,,,110.0,-21.78945135,-46.58977530336176,2.438972413884435
270000.0,Apartamento,2.0,1.0,1.0,Padrão,centro,336.7,,,1.0,,,,2.0,2.0,,,69.14,-21.7883799,-46.5661817,0.0
720000.0,Casa,2.0,3.0,2.0,Padrão,parque primavera,,,,,,,1.0,,,,,,-21.7907428,-46.55676029999999,1.0076223166131129
320000.0,Apartamento,3.0,2.0,1.0,Padrão,jardim quisisana,,,280.0,,,,1.0,,,,,,-21.7976825,-46.5658718,1.0348966711130358
700000.0,Casa,3.0,1.0,2.0,Padrão,jardim santa rosalia,350.0,,,,,,1.0,,,,,,,,
550000.0,Casa,3.0,4.0,3.0,Padrão,jardim bandeirantes,403.0,,,,,,3.0,,,,,,,,
420000.0,Apartamento,3.0,2.0,2.0,Padrão,jardim quisisana,,,360.0,3.0,24.0,1.0,1.0,2.0,10.0,1.0,0.0,110.0,-21.7976825,-46.5658718,1.0348966711130358
400000.0,Terreno,,,,Padrão,jardim europa,420.0,,,,,,,,,,,,-21.799013000000002,-46.5860975,2.371946732205542
290000.0,Apartamento,1.0,2.0,2.0,Padrão,jardim quisisana,720.0,,340.0,1.0,12.0,1.0,1.0,4.0,14.0,1.0,0.0,67.9,-21.7976825,-46.5658718,1.0348966711130358
1200000.0,Casa,4.0,5.0,4.0,Padrão,jardim amaryllis,265.0,,,,,,1.0,,,,,,,,
450000.0,Apartamento,3.0,3.0,2.0,Padrão,centro,,196.0,1300.0,1.0,24.0,1.0,1.0,30.0,3.0,1.0,0.0,,-21.7883799,-46.5661817,0.0
250000.0,Apartamento,2.0,2.0,4.0,Padrão,centro,10000.0,50.0,500.0,1.0,24.0,1.0,,30.0,3.0,1.0,0.0,,-21.7883799,-46.5661817,0.0
215000.0,Apartamento,2.0,2.0,4.0,Padrão,centro,10000.0,50.0,500.0,1.0,24.0,1.0,,30.0,3.0,1.0,0.0,,-21.7883799,-46.5661817,0.0
2700000.0,Casa,4.0,1.0,2.0,Casa em condomínio,bortolan norte i,822.5,,600.0,,24.0,,4.0,,,,,,-21.783561600000002,-46.6283369,6.440037215861255
600000.0,Rurais,,,,Chácara,conjunto habitacional pedro afonso junqueira,5350.0,,,,,,,,,,,,,,
1900000.0,Casa,3.0,1.0,10.0,Padrão,jardim dos estados,1058.0,,,,,,3.0,,,,,,-21.782685,-46.5596938,0.9218244817296424
650000.0,Casa,4.0,3.0,1.0,Padrão,jardim bandeirantes,250.0,,,,,,2.0,,,,,70.0,,,
600000.0,Casa,3.0,1.0,3.0,Padrão,jardim das acacias,200.0,,,,,,1.0,,,,,,,,
700000.0,Casa,2.0,3.0,5.0,Padrão,jardim country club,360.0,,,,,,1.0,,,,,,-21.78945135,-46.58977530336176,2.438972413884435
1700000.0,Casa,3.0,2.0,2.0,Padrão,jardim country club,24000.0,,500.0,,,,3.0,,,,,,-21.78945135,-46.58977530336176,2.438972413884435
1700000.0,Casa,3.0,2.0,2.0,Casa em condomínio,jardim country club,24000.0,312.0,500.0,,24.0,,3.0,,,,0.0,,-21.78945135,-46.58977530336176,2.438972413884435
550000.0,Casa,3.0,1.0,3.0,Padrão,campo das antas,127.5,,,,,,1.0,,,,,,,,
650000.0,Apartamento,3.0,3.0,3.0,Padrão,centro,370.0,150.0,1.0,1.0,,1.0,1.0,2.0,4.0,,,,-21.7883799,-46.5661817,0.0
500000.0,Comercial,,2.0,,Padrão,vila nova,,,,,,,,,,,,,-21.78696015,-46.554422613701924,1.2243672096627178
1490000.0,Rurais,,,,Chácara,chacara santa cruz,5000.0,,,,,,,,,,,,,,
500000.0,Casa,3.0,4.0,2.0,Padrão,santa angela,253.58,,,,,,1.0,,,,,,,,
360000.0,Casa,3.0,1.0,1.0,Padrão,santa lucia,330.0,123.0,,,,,,,,,,,-21.7962775,-46.547559,2.113814603008404
520000.0,Casa,3.0,1.0,1.0,Padrão,sao geraldo,300.0,,,,,,1.0,,,,,862.83,-21.8100858,-46.4768495,9.53354576066934
900000.0,Terreno,,,,Padrão,jardim del rey,1630.0,,,,,,,,,,,,-21.7989178,-46.55798,1.445718674457571
364000.0,Terreno,,,,Padrão,jardim del rey,524.37,,,,,,,,,,,,-21.7989178,-46.55798,1.445718674457571
650000.0,Apartamento,3.0,2.0,1.0,Padrão,centro,,,380.0,1.0,12.0,1.0,1.0,4.0,4.0,,,122.0,-21.7883799,-46.5661817,0.0
270000.0,Apartamento,1.0,1.0,1.0,Padrão,jardim dos estados,,50.18,140.0,2.0,,1.0,1.0,4.0,4.0,,,50.0,-21.782685,-46.5596938,0.9218244817296424
650000.0,Casa,3.0,2.0,6.0,Padrão,jardim santa rosalia,215.0,,,,,,1.0,,,,,,,,
1000000.0,Casa,3.0,1.0,3.0,Padrão,sao domingos,300.0,,,,,,2.0,,,,,,-21.8468962,-46.5737222,6.553111235064264
650000.0,Casa,3.0,2.0,1.0,Padrão,jardim dos estados,350.0,,,,,,,,,,,,-21.782685,-46.5596938,0.9218244817296424
700000.0,Comercial,,4.0,,Padrão,bortolan,,24000.0,,,,,,,,,,,-21.800174050000006,-46.63251884294958,6.973539619752122
140000.0,Terreno,,,,Padrão,residencial tiradentes,395.0,,,,,,,,,,,,-21.831384699999997,-46.57696729999999,4.9098380379750965
4999999.0,Casa,7.0,10.0,8.0,Padrão,parque primavera,56580.0,,,,,,5.0,,,,,8000.0,-21.7907428,-46.55676029999999,1.0076223166131129
450000.0,Casa,3.0,1.0,2.0,Padrão,jardim country club,360.0,,,,,,2.0,,,,,,-21.78945135,-46.58977530336176,2.438972413884435
280000.0,Apartamento,2.0,1.0,,Padrão,da saude,,,187.0,,,,,4.0,3.0,,,,-21.79136325,-46.566032178805024,0.3320924165144013
220000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim country club,,,245.0,3.0,24.0,1.0,,4.0,10.0,1.0,,30.0,-21.78945135,-46.58977530336176,2.438972413884435
600000.0,Apartamento,3.0,3.0,1.0,Padrão,centro,,,283.0,,,1.0,2.0,2.0,8.0,,,,-21.7883799,-46.5661817,0.0
340000.0,Apartamento,3.0,1.0,1.0,Padrão,jardim cascatinha,,,140.0,1.0,,,,2.0,3.0,,,100.0,,,
400000.0,Apartamento,3.0,2.0,2.0,Padrão,jardim quisisana,,,330.0,3.0,24.0,1.0,1.0,2.0,10.0,1.0,0.0,100.0,-21.7976825,-46.5658718,1.0348966711130358
250000.0,Apartamento,2.0,1.0,2.0,Padrão,jardim carolina,,64.0,,1.0,,,1.0,2.0,4.0,,,,-21.794779300000002,-46.5974593,3.306848124073044
290000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim country club,300.0,65.0,160.0,1.0,,1.0,,2.0,4.0,,,,-21.78945135,-46.58977530336176,2.438972413884435
300000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim country club,,65.0,250.0,1.0,,1.0,,2.0,4.0,,,,-21.78945135,-46.58977530336176,2.438972413884435
300000.0,Casa,3.0,3.0,2.0,Padrão,conjunto habitacional pedro afonso junqueira,372.58,,,,,,1.0,,,,,,,,
1200000.0,Casa,5.0,5.0,4.0,Padrão,sao geraldo,300.0,,,,,,2.0,,,,,,-21.8100858,-46.4768495,9.53354576066934
1500000.0,Casa,4.0,5.0,4.0,Padrão,jardim novo mundo,412.0,,,,,,2.0,,,,,,-21.79088745,-46.588854457322576,2.3575175579789893
300000.0,Apartamento,2.0,1.0,,Padrão,centro,,75.0,60.0,1.0,,,,3.0,2.0,,,100.0,-21.7883799,-46.5661817,0.0
300000.0,Apartamento,3.0,2.0,1.0,Padrão,parque vivaldi leite ribeiro,345.0,105.0,,1.0,,,1.0,2.0,2.0,,,,,,
320000.0,Apartamento,3.0,2.0,1.0,Padrão,jardim dos estados,892.0,128.62,120.0,,,,,2.0,2.0,,,,-21.782685,-46.5596938,0.9218244817296424
300000.0,Apartamento,3.0,2.0,1.0,Padrão,jardim amaryllis,,,150.0,1.0,,,1.0,2.0,3.0,,,90.0,,,
440000.0,Casa,3.0,2.0,3.0,Padrão,jardim campos elisios,247.5,108.57,,,,,,,,,,57.67,,,
1800000.0,Casa,3.0,3.0,1.0,Padrão,centro,420.0,250.0,,,,,1.0,,,,,,-21.7883799,-46.5661817,0.0
